,用户ID,评论内容,手机型号
184,17381769501.0,这几天用了一下，体验感不错，就是发烫了点，不过红米发烫也是正常现象，很喜欢这款手机，不卡,红米Redmi K50pro小米5g智能手机 天玑9000 2K柔性直屏 OIS光学防抖拍照 墨羽 8GB+256GB
185,17290427673.0,2k屏，天玑9000处理器，光学防抖，120w+5000。这个价位性价比真的高。,红米Redmi K50pro小米5g智能手机 天玑9000 2K柔性直屏 OIS光学防抖拍照 墨羽 8GB+256GB
186,17337890178.0,好用好看，性价比高，屏幕显示好，红米爆杀小米！,红米Redmi K50pro小米5g智能手机 天玑9000 2K柔性直屏 OIS光学防抖拍照 墨羽 8GB+256GB
187,17297370679.0,用了三天来评价。第二次用小米手机，优点：充电快，充一次电用一天没问题。系统流畅，平常用没遇到什么问题。缺点：如同官网反馈top1的问题，游戏中有遇到一次卡顿。,红米Redmi K50pro小米5g智能手机 天玑9000 2K柔性直屏 OIS光学防抖拍照 墨羽 8GB+256GB
188,17300594587.0,可以哦，就是更新系统他鬼鬼的神得很，下载完系统了，又叫重新下载，下半天都还叫重新下，索性懒得更新了，其他还好，120刷新也好用。,红米Redmi K50pro小米5g智能手机 天玑9000 2K柔性直屏 OIS光学防抖拍照 墨羽 8GB+256GB
189,17352887477.0,可以，打游戏很顺畅，担心的摄像头歪也没出现，充电二十多分钟左右，目前来说缺点就是杀后台严重。,红米Redmi K50pro小米5g智能手机 天玑9000 2K柔性直屏 OIS光学防抖拍照 墨羽 8GB+256GB
190,17286816756.0,120hz刷新率确实很舒服，不过相机确实阉割了，至于塑料边框这点无伤大雅，充电速度贼快,红米Redmi K50pro小米5g智能手机 天玑9000 2K柔性直屏 OIS光学防抖拍照 墨羽 8GB+256GB
191,17289645124.0,K40终于可以退役了，纠结了苹果，还是买了k50，天玑9000希望不要拉胯啊，不错,红米Redmi K50pro小米5g智能手机 天玑9000 2K柔性直屏 OIS光学防抖拍照 墨羽 8GB+256GB
192,17296827641.0,"外形外观：挺好的
屏幕音效：不错
拍照效果：赞
运行速度：很赞",红米Redmi K50pro小米5g智能手机 天玑9000 2K柔性直屏 OIS光学防抖拍照 墨羽 8GB+256GB
193,17409122422.0,用得挺好的  水桶机  各方面的表现都挺满意的,红米Redmi K50pro小米5g智能手机 天玑9000 2K柔性直屏 OIS光学防抖拍照 墨羽 8GB+256GB
194,17355714829.0,"天玑9000 120瓦充电速度快
运行速度：反应灵敏",红米Redmi K50pro小米5g智能手机 天玑9000 2K柔性直屏 OIS光学防抖拍照 墨羽 8GB+256GB
195,17326513521.0,东西还可以，比较有质感，但是镜头的设计凸出太多了，我不喜欢,红米Redmi K50pro小米5g智能手机 天玑9000 2K柔性直屏 OIS光学防抖拍照 墨羽 8GB+256GB
196,17396369180.0,手机整体不错，开高帧容易发热，然后手机就卡。,红米Redmi K50pro小米5g智能手机 天玑9000 2K柔性直屏 OIS光学防抖拍照 墨羽 8GB+256GB
197,17379905019.0,速度够快的，头条下单第二天就送到家了。内存够大，好用,红米Redmi K50pro小米5g智能手机 天玑9000 2K柔性直屏 OIS光学防抖拍照 墨羽 8GB+256GB
198,17400352524.0,很好，用起来很舒服，就是觉得充电器有点重,红米Redmi K50pro小米5g智能手机 天玑9000 2K柔性直屏 OIS光学防抖拍照 墨羽 8GB+256GB
199,17317776006.0,充电速度快，续航时间长，运行流畅速度快。,红米Redmi K50pro小米5g智能手机 天玑9000 2K柔性直屏 OIS光学防抖拍照 墨羽 8GB+256GB
200,17346767512.0,还是不错的。。。性价比高的 用了一段时间也没毛病,红米Redmi K50pro小米5g智能手机 天玑9000 2K柔性直屏 OIS光学防抖拍照 墨羽 8GB+256GB
201,17409360330.0,手机颜值高，游戏速度快，性价比高的一款手机,红米Redmi K50pro小米5g智能手机 天玑9000 2K柔性直屏 OIS光学防抖拍照 墨羽 8GB+256GB
202,17296945044.0,"好像还行，之前用的K40por,目前没什么问题",红米Redmi K50pro小米5g智能手机 天玑9000 2K柔性直屏 OIS光学防抖拍照 墨羽 8GB+256GB
203,17404636832.0,没有想象中的那么好，不过是真的，很不错,红米Redmi K50pro小米5g智能手机 天玑9000 2K柔性直屏 OIS光学防抖拍照 墨羽 8GB+256GB
204,17377089905.0,手机不错但是从使用体验上来说我从华为M20换的是负体验。到这个性价比绝对无敌！,红米Redmi K50pro小米5g智能手机 天玑9000 2K柔性直屏 OIS光学防抖拍照 墨羽 8GB+256GB
205,17374562961.0,"手机大小合适
画面操作习惯简单容易",红米Redmi K50pro小米5g智能手机 天玑9000 2K柔性直屏 OIS光学防抖拍照 墨羽 8GB+256GB
206,17324319244.0,还不错   送爸爸超合适,红米Redmi K50pro小米5g智能手机 天玑9000 2K柔性直屏 OIS光学防抖拍照 墨羽 8GB+256GB
207,17340152290.0,没有瑕疵，挺好的 不知道以后会不会有bug,红米Redmi K50pro小米5g智能手机 天玑9000 2K柔性直屏 OIS光学防抖拍照 墨羽 8GB+256GB
208,17393983805.0,手机好用 爱不释手 拍照的清晰度没话说,红米Redmi K50pro小米5g智能手机 天玑9000 2K柔性直屏 OIS光学防抖拍照 墨羽 8GB+256GB
209,17388218102.0,因为疫情，快递经过百折千挠终于送到了。,红米Redmi K50pro小米5g智能手机 天玑9000 2K柔性直屏 OIS光学防抖拍照 墨羽 8GB+256GB
210,17297003397.0,收到，顺丰快递真不错，手机也挺好，给好评。,红米Redmi K50pro小米5g智能手机 天玑9000 2K柔性直屏 OIS光学防抖拍照 墨羽 8GB+256GB
211,17345339721.0,给家人买的，目前使用还不错！,红米Redmi K50pro小米5g智能手机 天玑9000 2K柔性直屏 OIS光学防抖拍照 墨羽 8GB+256GB
212,17363891683.0,一直都在用小米手机，还是一如既往的好。,红米Redmi K50pro小米5g智能手机 天玑9000 2K柔性直屏 OIS光学防抖拍照 墨羽 8GB+256GB
213,17394055177.0,现阶段看手机还是不错的。,红米Redmi K50pro小米5g智能手机 天玑9000 2K柔性直屏 OIS光学防抖拍照 墨羽 8GB+256GB
214,17306092453.0,不错的选择，充电速度快，,红米Redmi K50pro小米5g智能手机 天玑9000 2K柔性直屏 OIS光学防抖拍照 墨羽 8GB+256GB
215,17380159774.0,给朋友买的，听他说体验还可以,红米Redmi K50pro小米5g智能手机 天玑9000 2K柔性直屏 OIS光学防抖拍照 墨羽 8GB+256GB
216,17396502558.0,挺好的，手机符合预期,红米Redmi K50pro小米5g智能手机 天玑9000 2K柔性直屏 OIS光学防抖拍照 墨羽 8GB+256GB
217,17370750048.0,目前没有问题，挺好的,红米Redmi K50pro小米5g智能手机 天玑9000 2K柔性直屏 OIS光学防抖拍照 墨羽 8GB+256GB
218,17347504442.0,还不错，我一次性买了两部！,红米Redmi K50pro小米5g智能手机 天玑9000 2K柔性直屏 OIS光学防抖拍照 墨羽 8GB+256GB
219,17293588870.0,鲁大师和安兔兔的跑分。为了支持中国处理器买的。抵制美?高通，还有120瓦充电。爽,红米Redmi K50pro小米5g智能手机 天玑9000 2K柔性直屏 OIS光学防抖拍照 墨羽 8GB+256GB
220,17300000704.0,天玑9000就是牛，下载王者吃鸡分分钟的事，安装三秒完成,红米Redmi K50pro小米5g智能手机 天玑9000 2K柔性直屏 OIS光学防抖拍照 墨羽 8GB+256GB
221,17372989688.0,手机刚开始因为系统问题，不过后面修复了。跑原神中画质完全没问题高画质有风扇也完全没问题。,红米Redmi K50pro小米5g智能手机 天玑9000 2K柔性直屏 OIS光学防抖拍照 墨羽 8GB+256GB
222,17361459540.0,用着还行，就是可惜了不是金属边框，其他的我用完再来追评,红米Redmi K50pro小米5g智能手机 天玑9000 2K柔性直屏 OIS光学防抖拍照 墨羽 8GB+256GB
223,17375182204.0,手机120w快充真的顶，43的电开始充12分钟充满了,红米Redmi K50pro小米5g智能手机 天玑9000 2K柔性直屏 OIS光学防抖拍照 墨羽 8GB+256GB
224,17287135307.0,先试试看，外观没问题，不知道别的有没有问题,红米Redmi K50pro小米5g智能手机 天玑9000 2K柔性直屏 OIS光学防抖拍照 墨羽 8GB+256GB
225,17286809122.0,一眼就看上墨羽背面，用了两年的k30终于退休了。,红米Redmi K50pro小米5g智能手机 天玑9000 2K柔性直屏 OIS光学防抖拍照 墨羽 8GB+256GB
226,17358295188.0,2K就是清晰，因为我电脑也是2K分辨率所以看久了也需要手机跟上。120W神仙秒冲就是牛 23分钟就充满了。希望我米越来越好。永远为发烧而生！加油?,红米Redmi K50pro小米5g智能手机 天玑9000 2K柔性直屏 OIS光学防抖拍照 墨羽 8GB+256GB
227,17318716069.0,"手机一般日常是可以的就是打游戏卡玩个王者两小时卡
掉帧4-5次",红米Redmi K50pro小米5g智能手机 天玑9000 2K柔性直屏 OIS光学防抖拍照 墨羽 8GB+256GB
228,17340851260.0,"使用顺滑，充电NB,拍照够用，就是有过自动关机，希望是系统漏洞吧！",红米Redmi K50pro小米5g智能手机 天玑9000 2K柔性直屏 OIS光学防抖拍照 墨羽 8GB+256GB
229,17356031546.0,拍照还行没有出现所谓的重影啥的。手机比华为mate30来说还是重一些。老弟推荐的。还是希望它能够坚强！,红米Redmi K50pro小米5g智能手机 天玑9000 2K柔性直屏 OIS光学防抖拍照 墨羽 8GB+256GB
230,17359602864.0,给儿子买的，娃娃说还可以。其他性能等用一段时间再来评价,红米Redmi K50pro小米5g智能手机 天玑9000 2K柔性直屏 OIS光学防抖拍照 墨羽 8GB+256GB
231,17326075012.0,就那样子，一般般。。。。,红米Redmi K50pro小米5g智能手机 天玑9000 2K柔性直屏 OIS光学防抖拍照 墨羽 8GB+256GB
232,17310505322.0,这手机晚上拍灯光有鬼影啊，拍的时候周围还时而有黑影弹出,红米Redmi K50pro小米5g智能手机 天玑9000 2K柔性直屏 OIS光学防抖拍照 墨羽 8GB+256GB
233,17340816168.0,用了半个月，手机验证码收不到，打游戏还卡，王者，联盟都卡，体验感真的差,红米Redmi K50pro小米5g智能手机 天玑9000 2K柔性直屏 OIS光学防抖拍照 墨羽 8GB+256GB
234,17366065174.0,跑分并没有到百万，侧指纹的开关机键比较硬伤，太低了带上手机壳就不方便按了，再就是充电没有那么快，感觉像是低配版,红米Redmi K50pro小米5g智能手机 天玑9000 2K柔性直屏 OIS光学防抖拍照 墨羽 8GB+256GB
235,17292364291.0,只能说还好，纯黑的屏幕会有跳动的点，然后打游戏的时候会失灵，搞得我队友都嫌弃我了，但是抛开这些不谈这手机还是很不错的,红米Redmi K50pro小米5g智能手机 天玑9000 2K柔性直屏 OIS光学防抖拍照 墨羽 8GB+256GB
236,17311857461.0,这手机屏幕还行，就是有点厚，使用起来会有时候感觉到一丝卡顿，刚买来就打王者荣耀了，但是他有时会出现一秒的卡顿并同时伴随着蜂鸣，吓了我一跳，不知道这问题会不会越来越大，反正就是很难受,红米Redmi K50pro小米5g智能手机 天玑9000 2K柔性直屏 OIS光学防抖拍照 墨羽 8GB+256GB
237,17350088895.0,"手机还是比较流畅的，但是不是会卡那么一两下！
游戏更是基本上每把都卡顿一下。
拍照真的不可恭维，一亿像素真的只是个数字！
快递提示2天到，结果用了4天半！",红米Redmi K50pro小米5g智能手机 天玑9000 2K柔性直屏 OIS光学防抖拍照 墨羽 8GB+256GB
238,17387977998.0,首先说手机本身，性价比很高，但是塑料边框太不走心，拍照就扫个码的水平，miui 还是有一些bug ，续航一般，不如k50，其他就水桶机没有明显短板。本来是好评的，中评是给背刺活动的，买了不到两天出了新活动，手机盒要不是丢了就退了，不是必要的还是等等吧,红米Redmi K50pro小米5g智能手机 天玑9000 2K柔性直屏 OIS光学防抖拍照 墨羽 8GB+256GB
239,17290687458.0,"k50pro大家收到手机后试一下音量和电源按键是否有不回弹的问题，可以快速按测试一下。还有拿着下边晃动手机，音量按键的那个部位是否有撞击声。感觉应该是批量问题，已退回，改天去线下店体验一下k50,看看是否有同样的问题，如果有那确实挺失望的。没有我就换k50",红米Redmi K50pro小米5g智能手机 天玑9000 2K柔性直屏 OIS光学防抖拍照 墨羽 8GB+256GB
240,17381617844.0,"预售最后一天抢的，从华为nova7换过来的，特意用了快半个月才来反馈
性能：没毛病，9000的性能确实好，比麒麟990还是快不少这个实话实说。
充电：充电器大，然后兼容跑的3.0，就是充的时候发热比较厉害然后充电器块头不小，应该是氮化镓的。
屏幕：屏幕确实好，2k+120hz。我也喜欢直屏，后面系统升级频闪dc和120hz可以同时开了。不过有一点不太好，暗光情况下，显示效果比较差，玩玩原神晚上时间就知道了，一片漆黑，亮度手动调高才行。
系统:从华为鸿蒙过来的，说实话系统的稳定性和功能性是比鸿蒙差的。反应速度还行。不过有些地方不友好，像音量键集成的，没有分开。有些应用后台再打开没法使用等。
拍照音响：说实话，差。拍照人的颜色都变，一片糊，比华为差得远，扬声器，说是双喇叭，但是破音啊，那种杂碎的声音很难受。差。
其他质感方面。按键手感差，几乎没什么手感，很生硬，侧边指纹还是没屏幕指纹舒服。塑料机身比想象中质感好，银色耐看。

总结：性能，屏幕和快充买这个没毛病。其他的地方缩水很多，看个人需求了。目前我用的还可以，像我这种几乎不拍照，在意性能和屏幕的人来说，OK的。
另外，台湾货总比美国货好",红米Redmi K50pro小米5g智能手机 天玑9000 2K柔性直屏 OIS光学防抖拍照 墨羽 8GB+256GB
241,17286428185.0,上手有点小重，玻璃塑料手感，安兔兔跑分才92w多，有点低了。使用有点温热，玩原神倒是很流畅，屏幕观感不错，成像速度很快。充电熄屏快亮屏很慢，那就是官方不建议边充边玩小水桶，最大的亮点就是d9000,红米Redmi K50pro小米5g智能手机 天玑9000 2K柔性直屏 OIS光学防抖拍照 墨羽 8GB+256GB
242,17305119189.0,以前用过联发科的芯片，还停留在山寨机那阶段。但是现在的天玑9000真的的确能打，不过在优化上可能还不够好，对比之前用的K40pro上的888，在流畅度上有那么一点点欠缺。,红米Redmi K50pro小米5g智能手机 天玑9000 2K柔性直屏 OIS光学防抖拍照 墨羽 8GB+256GB
243,17286013430.0,暂时没有什么bug，但是不得不说玩原神还是带个散热器吧，而且充电器居然比手机重这是我没想到的，用一段时间再追评吧,红米Redmi K50pro小米5g智能手机 天玑9000 2K柔性直屏 OIS光学防抖拍照 墨羽 8GB+256GB
244,17308126292.0,买的第五个小米手机了，上个用的还是小米9，去年买了个平板5Pro，想试试万物互联，趁预售赶紧定的，结果现在还不能用，小米还是性价比比较能打的，一家人用的都是小米，才到手的时候有点bug，但又懒得换了，更新一下系统好多了,红米Redmi K50pro小米5g智能手机 天玑9000 2K柔性直屏 OIS光学防抖拍照 墨羽 8GB+256GB
